uid,year,year_disp,new_disp,massjun,sire_pres,dam_pres,dam_rs,age,colony,col_disp,valley,litter_effect,year_uid,disp_yn
807_808a,1976,1976,0,1044.052088,0,1,wean,1,picnic,picnic,uv,1082_1083.1975,1976_807_808a,0
807_808b,1988,1988,0,NA,0,1,no_wean,1,river,river,dv,960_961a.1987,1988_807_808b,0
8089_8088,2017,2017,0,1036.719453,1,1,no_wean,1,mm,mm,uv,6385_6342.2016,2017_8089_8088,0
80_27,1987,1987,1,2010.544796,0,1,wean,1,gothictown,gothictown,dv,596_597.1986,1987_80_27,1
8102_8132,2017,2017,1,1618.422229,1,1,wean,1,gothictown,gothictown,dv,7880_7885.2016,2017_8102_8132,1
8111_8107,2017,2017,0,1456.545778,1,1,wean,1,gothictown,gothictown,dv,8005_8009.2016,2017_8111_8107,0
811_861,1988,1988,0,1702.676287,0,1,wean,1,gothictown,gothictown,dv,596_597.1987,1988_811_861,0
8124_8494,2018,2018,1,NA,1,1,no_wean,1,picnic,picnic,uv,6794_6799.2017,2018_8124_8494,1
812_823,1968,1968,1,1313.094324,0,1,no_wean,1,bench,bench,dv,365_371.1967,1968_812_823,1
8150_8479,2018,2018,1,1606.740241,1,1,wean,1,mm,mm,uv,6385_6342.2017,2018_8150_8479,1
8153_8416,2018,2018,1,1678.354737,1,1,wean,1,mm,mm,uv,6385_6342.2017,2018_8153_8416,1
8183_8260,2019,2019,1,1573.934399,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2018,2019_8183_8260,1
818_819b,1988,1988,0,1252.139023,0,0,no_wean,1,river,river,dv,NA,1988_818_819b,0
819_822,1968,1968,1,1299.408678,0,1,no_wean,1,bench,bench,dv,365_371.1967,1968_819_822,1
81_91,1986,1986,1,1302.16443,0,1,no_wean,1,river,river,dv,960_961a.1985,1986_81_91,1
8209_8101,2017,2017,0,736.7002664,0,1,no_wean,1,picnic,picnic,uv,5540_5546.2016,2017_8209_8101,0
820_821b,1988,1988,0,1852.532096,0,1,wean,1,gothictown,gothictown,dv,596_597.1987,1988_820_821b,0
822_858,1984,1984,0,1113.815184,0,1,wean,1,river,river,dv,915_919.1983,1984_822_858,0
8230_7217,2019,2019,0,1078.690008,0,1,wean,1,bench,bench,dv,6687_6677.2018,2019_8230_7217,0
8234_8229,2018,2018,1,NA,1,1,no_wean,1,picnic,picnic,uv,6794_6799.2017,2018_8234_8229,1
8243_8587,2019,2019,1,NA,0,1,no_wean,1,picnic,picnic,uv,6127_7339.2018,2019_8243_8587,1
8246_8319,2018,2018,0,1380.569176,1,1,no_wean,1,picnic,picnic,uv,7131_7126.2017,2018_8246_8319,0
824_825,1975,1975,1,689.6583527,0,0,no_wean,1,picnic,picnic,uv,NA,1975_824_825,1
8254_8259,2018,2018,0,1470.031577,0,0,no_wean,1,avalanche,avalanche,dv,7810_7238.2017,2018_8254_8259,0
8261_8320,2018,2018,0,1712.190391,1,1,no_wean,1,picnic,picnic,uv,7131_7126.2017,2018_8261_8320,0
8262_8193,2018,2018,1,1286.718243,1,1,no_wean,1,picnic,picnic,uv,6794_6799.2017,2018_8262_8193,1
8266_8253,2018,2018,3,1346.178843,1,1,wean,1,bench,river,dv,6687_6677.2017,2018_8266_8253,1
8271_8270,2018,2018,1,1070.973594,1,1,wean,1,bench,river,dv,6687_6677.2017,2018_8271_8270,1
8272_8268,2018,2018,1,1723.469658,0,0,no_wean,1,avalanche,avalanche,dv,7810_7238.2017,2018_8272_8268,1
8281_8332,2022,2022,0,1273.151814,0,0,no_wean,1,horsemound,horsemound,dv,8514_6207.2021,2022_8281_8332,0
8286_8336,2018,2018,1,NA,1,1,no_wean,1,picnic,picnic,uv,6794_6799.2017,2018_8286_8336,1
8288_8293,2018,2018,1,1754.239016,0,0,no_wean,1,avalanche,avalanche,dv,7810_7238.2017,2018_8288_8293,1
828_829a,1968,1968,1,1040.052203,0,1,wean,1,northpk,picnic,uv,880_889.1967,1968_828_829a,1
829_830,1976,1976,1,672.9981454,0,1,no_wean,1,picnic,picnic,uv,843_841.1975,1976_829_830,1
829_849,1990,1990,0,1854.547912,0,0,no_wean,1,gothictown,gothictown,dv,998_996.1989,1990_829_849,0
82_80,1963,1963,0,NA,0,1,no_wean,1,picnic,picnic,uv,57_58.1962,1963_82_80,0
8330_8560,2019,2019,0,1092.01783,0,1,wean,1,bench,bench,dv,6687_6677.2018,2019_8330_8560,0
8340_8334,2018,2018,3,1347.601295,1,1,wean,1,bench,river,dv,6687_6677.2017,2018_8340_8334,1
8342_8329,2018,2018,0,1288.707379,1,0,no_wean,1,bench,bench,dv,7889_7787.2017,2018_8342_8329,0
834_850,1969,1969,0,1170.550924,0,1,no_wean,1,picnic,picnic,uv,880_889.1968,1969_834_850,0
8356_8354,2019,2019,0,1323.956737,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2018,2019_8356_8354,0
8357_8368,2019,2019,1,1308.162121,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2018,2019_8357_8368,1
8362_8398,2019,2019,1,1284.262792,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2018,2019_8362_8398,1
8382_8333,2018,2018,1,1907.464454,1,1,no_wean,1,picnic,picnic,uv,7131_7126.2017,2018_8382_8333,1
8383_8380,2019,2019,0,1866.651542,1,1,wean,1,gothictown,gothictown,dv,7187_7189.2018,2019_8383_8380,0
8389_8159,2019,2019,1,806.4628712,0,1,no_wean,1,mm,mm,uv,6385_6342.2018,2019_8389_8159,1
8393_8391,2019,2019,1,1437.924928,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2018,2019_8393_8391,1
8401_8175,2018,2018,1,1755.655791,1,1,wean,1,mm,mm,uv,6385_6342.2017,2018_8401_8175,1
8414_8348,2018,2018,1,735.1150106,1,1,no_wean,1,picnic,picnic,uv,6794_6799.2017,2018_8414_8348,1
8422_8306,2019,2019,1,1382.008589,1,1,wean,1,gothictown,gothictown,dv,6612_6640.2018,2019_8422_8306,1
8429_8725,2020,2020,0,1769.997167,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2019,2020_8429_8725,0
8438_8426,2020,2020,0,2007.751976,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2019,2020_8438_8426,0
8439_8437,2019,2019,1,987.555533,0,1,no_wean,1,mm,mm,uv,6385_6342.2018,2019_8439_8437,1
843_841,1969,1969,0,1037.928819,0,1,no_wean,1,picnic,picnic,uv,880_889.1968,1969_843_841,0
8467_8458,2018,2018,1,1354.808943,1,1,no_wean,1,picnic,picnic,uv,6794_6799.2017,2018_8467_8458,1
8476_8478,2018,2018,0,1497.008055,1,1,wean,1,mm,mm,uv,6385_6342.2017,2018_8476_8478,0
847_831,1969,1969,0,1354.78829,0,1,no_wean,1,picnic,picnic,uv,880_889.1968,1969_847_831,0
848_849,1976,1976,1,671.531209,0,1,no_wean,1,picnic,picnic,uv,843_841.1975,1976_848_849,1
8491_8492,2018,2018,0,1581.66277,1,1,wean,1,mm,mm,uv,6385_6342.2017,2018_8491_8492,0
8497_8488,2018,2018,0,1489.136524,1,1,wean,1,mm,mm,uv,6385_6342.2017,2018_8497_8488,0
84_85,1978,1978,0,852.5614978,0,0,no_wean,1,mm,mm,uv,1065_1066.1977,1978_84_85,0
8509_8518,2019,2019,1,905.6208496,1,1,no_wean,1,mm,mm,uv,6385_6342.2018,2019_8509_8518,1
8511_8520,2019,2019,0,1608.054196,1,0,no_wean,1,gothictown,gothictown,dv,8005_8009.2018,2019_8511_8520,0
8513_8503,2019,2019,1,NA,0,1,wean,1,river,bench,dv,6687_6677.2018,2019_8513_8503,1
8514_6207,2019,2019,3,977.8269416,0,1,wean,1,gothictown,bench,dv,6687_6677.2018,2019_8514_6207,1
8524_8715,2021,2021,0,1664.861756,1,1,no_wean,1,gothictown,gothictown,dv,7269_7497.2020,2021_8524_8715,0
8526_8549,2019,2019,1,NA,0,0,no_wean,1,river,river,dv,7326_6571.2018,2019_8526_8549,1
8529_8535,2019,2019,0,1974.853866,1,0,no_wean,1,gothictown,gothictown,dv,8005_8009.2018,2019_8529_8535,0
852_868,1984,1984,1,1285.379722,0,1,wean,1,river,river,dv,915_919.1983,1984_852_868,1
8536_7837,2019,2019,0,1140.828305,0,1,wean,1,bench,bench,dv,6687_6677.2018,2019_8536_7837,0
8540_8531,2019,2019,1,1279.101532,0,0,no_wean,1,gothictown,gothictown,dv,8005_8009.2018,2019_8540_8531,1
8541_8550,2019,2019,1,949.1863755,0,1,no_wean,1,mm,mm,uv,6385_6342.2018,2019_8541_8550,1
8554_8555,2019,2019,0,1706.371978,1,1,wean,1,gothictown,gothictown,dv,7187_7189.2018,2019_8554_8555,0
8556_8553,2019,2019,0,1700.7826,1,1,wean,1,gothictown,gothictown,dv,6612_6640.2018,2019_8556_8553,0
8561_8377,2019,2019,1,1049.569281,0,1,no_wean,1,mm,mm,uv,6385_6342.2018,2019_8561_8377,1
8572_8570,2019,2019,1,1597.936466,1,1,wean,1,gothictown,gothictown,dv,7187_7189.2018,2019_8572_8570,1
857_823,1984,1984,1,1213.906167,0,1,wean,1,river,river,dv,915_919.1983,1984_857_823,1
8606_9166,2022,2022,0,1997.461686,1,0,no_wean,1,gothictown,gothictown,dv,NA,2022_8606_9166,0
861_871,1984,1984,0,1034.014497,0,1,no_wean,1,gothictown,gothictown,dv,350_391.1983,1984_861_871,0
8629_8632,2021,2021,0,1953.529195,1,1,no_wean,1,gothictown,gothictown,dv,7187_7189.2020,2021_8629_8632,0
8630_8642,2021,2021,0,832.3276759,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_8630_8642,0
8634_8610,2021,2021,1,1375.664815,1,0,no_wean,1,mm,gothictown,uv,7698_7699.2020,2021_8634_8610,1
8639_9727,2022,2022,1,1280.743663,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2021,2022_8639_9727,1
863_875,1984,1984,1,1321.20335,0,1,no_wean,1,gothictown,gothictown,dv,350_391.1983,1984_863_875,1
8649_8640,2021,2021,0,1466.381009,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_8649_8640,0
864_818,1968,1968,1,1167.712107,0,0,no_wean,1,gothictown,gothictown,dv,NA,1968_864_818,1
864_862,1984,1984,0,1093.395782,0,1,no_wean,1,gothictown,gothictown,dv,350_391.1983,1984_864_862,0
8659_8668,2021,2021,1,1690.824976,0,1,no_wean,1,avalanche,avalanche,dv,8254_8259.2020,2021_8659_8668,1
8669_8665,2021,2021,0,1478.681976,1,1,no_wean,1,avalanche,avalanche,dv,8254_8259.2020,2021_8669_8665,0
8680_8696,2021,2021,0,889.7940844,0,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_8680_8696,0
86_119,1987,1987,0,1148.272426,0,1,no_wean,1,picnic,picnic,uv,573_574.1986,1987_86_119,0
8701_8853,2021,2021,0,2059.11043,0,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8701_8853,0
8702_8865,2021,2021,1,1748.712332,0,0,no_wean,1,river,river,dv,7875_8239.2020,2021_8702_8865,1
8705_8773,2021,2021,0,2870.196609,1,1,no_wean,1,gothictown,gothictown,dv,6612_6640.2020,2021_8705_8773,0
8714_8724,2019,2019,1,705.1601283,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2018,2019_8714_8724,1
8717_8600,2020,2020,1,NA,1,1,wean,1,gothictown,gothictown,dv,6612_6640.2019,2020_8717_8600,1
8723_8594,2020,2020,0,2637.947288,1,1,wean,1,gothictown,gothictown,dv,6612_6640.2019,2020_8723_8594,0
8729_8739,2021,2021,1,1224.199209,1,1,no_wean,1,gothictown,gothictown,dv,7269_7497.2020,2021_8729_8739,1
872_825,1984,1984,1,1027.789259,0,1,no_wean,1,gothictown,gothictown,dv,350_391.1983,1984_872_825,1
8740_8749,2021,2021,0,2652.840974,1,1,no_wean,1,gothictown,gothictown,dv,7269_7497.2020,2021_8740_8749,0
8747_8735,2021,2021,0,2058.313543,1,1,no_wean,1,gothictown,gothictown,dv,7269_7497.2020,2021_8747_8735,0
874_746,1969,1969,0,2217.076249,0,0,no_wean,1,bench,bench,dv,527_533.1968,1969_874_746,0
8750_8588,2021,2021,0,1477.846087,1,0,no_wean,1,river,river,dv,7875_8239.2020,2021_8750_8588,0
8756_8762,2021,2021,1,2528.96379,0,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8756_8762,1
8767_8710,2021,2021,2,2162.633042,1,1,no_wean,1,river,bench,dv,8536_7837.2020,2021_8767_8710,1
8768_8831,2021,2021,0,1757.121249,1,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8768_8831,0
876_896,1989,1989,1,1730.031459,0,1,wean,1,mmannex,mm,uv,103_430.1988,1989_876_896,1
8770_8763,2021,2021,0,1788.680902,0,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8770_8763,0
8777_8787,2021,2021,1,2324.285471,1,1,no_wean,1,gothictown,gothictown,dv,7269_7497.2020,2021_8777_8787,1
877_887,1989,1989,1,2043.13431,0,0,no_wean,1,river,river,dv,915_919.1988,1989_877_887,1
8780_8800,2021,2021,1,2566.284651,1,1,no_wean,1,gothictown,gothictown,dv,7187_7189.2020,2021_8780_8800,1
8784_8788,2021,2021,0,2899.233458,1,1,no_wean,1,gothictown,gothictown,dv,7269_7497.2020,2021_8784_8788,0
878_885,1968,1968,1,1142.21167,0,0,no_wean,1,river,river,dv,6_12.1967,1968_878_885,1
8798_8464,2021,2021,1,1493.770532,1,0,no_wean,1,river,river,dv,7875_8239.2020,2021_8798_8464,1
8820_8822,2020,2020,0,2447.128385,1,1,wean,1,gothictown,gothictown,dv,6612_6640.2019,2020_8820_8822,0
8826_8772,2021,2021,0,1569.511119,0,0,no_wean,1,river,river,dv,7875_8239.2020,2021_8826_8772,0
8828_8893,2021,2021,2,1715.128869,0,1,no_wean,1,river,bench,dv,8536_7837.2020,2021_8828_8893,1
8833_8840,2020,2020,0,NA,1,0,no_wean,1,horsemound,horsemound,dv,8515_8522.2019,2020_8833_8840,0
8834_8703,2021,2021,1,1770.910676,1,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8834_8703,1
8835_8300,2021,2021,2,1742.568152,0,1,no_wean,1,river,bench,dv,8536_7837.2020,2021_8835_8300,1
8844_8771,2021,2021,0,2084.692789,1,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8844_8771,0
8845_8855,2021,2021,1,1840.804871,0,1,no_wean,1,river,bench,dv,8536_7837.2020,2021_8845_8855,1
884_890,1968,1968,0,812.5203671,0,1,wean,1,picnic,picnic,uv,461_462a.1967,1968_884_890,0
8851_6988,2021,2021,3,1607.413469,1,1,no_wean,1,river,bench,dv,6687_6677.2020,2021_8851_6988,1
8854_8837,2021,2021,0,2274.187438,1,1,no_wean,1,gothictown,gothictown,dv,7187_7189.2020,2021_8854_8837,0
8861_8850,2021,2021,1,2018.109674,1,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8861_8850,1
8862_8832,2021,2021,0,2277.809791,0,1,no_wean,1,river,river,dv,8536_7837.2020,2021_8862_8832,0
8863_8857,2021,2021,0,1560.576162,1,1,no_wean,1,river,river,dv,8536_7837.2020,2021_8863_8857,0
8864_8871,2021,2021,0,2453.473223,1,1,no_wean,1,river,river,dv,6687_6677.2020,2021_8864_8871,0
886_894,1968,1968,0,1150.134869,0,1,wean,1,mm,mm,uv,424_425a.1967,1968_886_894,0
8870_8860,2021,2021,3,2391.134823,0,1,no_wean,1,river,bench,dv,6687_6677.2020,2021_8870_8860,1
8878_8876,2021,2021,0,1703.76129,1,1,no_wean,1,river,river,dv,8536_7837.2020,2021_8878_8876,0
8879_8883,2020,2020,1,1999.010309,1,1,wean,1,gothictown,gothictown,dv,7310_7303.2019,2020_8879_8883,1
8902_8433,2019,2019,1,818.982619,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2018,2019_8902_8433,1
8903_8951,2019,2019,0,671.8156312,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2018,2019_8903_8951,0
8907_9867,2022,2022,1,1753.255502,1,1,no_wean,1,mm,mm,uv,8476_8478.2021,2022_8907_9867,1
8915_8807,2020,2020,1,NA,1,0,no_wean,1,horsemound,horsemound,dv,8515_8522.2019,2020_8915_8807,1
8918_8385,2019,2019,0,703.2219832,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2018,2019_8918_8385,0
8922_8901,2019,2019,0,722.7609608,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2018,2019_8922_8901,0
8924_8905,2022,2022,1,1723.948927,0,0,no_wean,1,bench,horsemound,dv,8514_6207.2021,2022_8924_8905,1
8941_8113,2021,2021,1,2065.313705,0,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8941_8113,1
8944_8934,2021,2021,0,1947.816994,1,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8944_8934,0
8945_8023,2021,2021,0,1765.024001,0,1,no_wean,1,bench,bench,dv,8340_8334.2020,2021_8945_8023,0
8947_8887,2020,2020,3,1901.380483,1,1,wean,1,bench,gothictown,dv,7187_7189.2019,2020_8947_8887,1
8949_8931,2020,2020,1,1725.630243,1,0,no_wean,1,bench,river,dv,8496_8499.2019,2020_8949_8931,1
894_895a,1977,1977,1,1655.206084,0,1,wean,1,horsemound,gothictown,dv,350_391.1976,1977_894_895a,1
8962_8960,2020,2020,1,1822.577974,1,0,no_wean,1,bench,bench,dv,8496_8499.2019,2020_8962_8960,1
8986_8990,2019,2019,0,625.2223141,0,1,no_wean,1,picnic,picnic,uv,6127_7339.2018,2019_8986_8990,0
8989_8894,2020,2020,1,2878.979991,1,1,wean,1,gothictown,gothictown,dv,7187_7189.2019,2020_8989_8894,1
898_899,1977,1977,3,1880.494625,0,1,wean,1,horsemound,gothictown,dv,350_391.1976,1977_898_899,1
899_19,1989,1989,1,1080.37151,0,1,wean,1,river,river,dv,959_963.1988,1989_899_19,1
899_877,1968,1968,1,1218.617077,0,0,no_wean,1,bench,bench,dv,NA,1968_899_877,1
89_90a,1963,1963,0,NA,0,1,no_wean,1,picnic,picnic,uv,68_69.1962,1963_89_90a,0
9017_9006,2021,2021,0,1461.79263,1,1,no_wean,1,avalanche,avalanche,dv,8254_8259.2020,2021_9017_9006,0
901_910a,1988,1988,0,1951.074472,0,0,no_wean,1,river,river,dv,NA,1988_901_910a,0
9053_9067,2021,2021,0,1410.821412,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_9053_9067,0
9054_9063,2021,2021,0,1743.613541,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_9054_9063,0
9055_9061,2021,2021,0,1274.985144,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_9055_9061,0
905_1505,1990,1990,1,1604.092446,0,0,no_wean,1,gothictown,gothictown,dv,998_996.1989,1990_905_1505,1
9060_8457,2021,2021,1,1466.042737,1,0,no_wean,1,mm,mm,uv,7698_7699.2020,2021_9060_8457,1
9062_8459,2022,2022,1,1746.630163,1,1,no_wean,1,mm,mm,uv,8476_8478.2021,2022_9062_8459,1
9064_9065,2021,2021,0,1225.891671,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_9064_9065,0
9069_9070,2022,2022,0,1728.87181,1,1,no_wean,1,mm,mm,uv,8476_8478.2021,2022_9069_9070,0
906_911,1969,1969,1,577.8356425,0,1,no_wean,1,picnic,picnic,uv,643_639.1968,1969_906_911,1
9074_9906,2021,2021,0,1546.300963,0,1,no_wean,1,picnic,picnic,uv,6127_7339.2020,2021_9074_9906,0
908_904,1969,1969,0,1376.758297,0,1,no_wean,1,picnic,picnic,uv,683_700.1968,1969_908_904,0
9092_9095,2021,2021,1,1411.816266,1,0,no_wean,1,mm,mm,uv,7698_7699.2020,2021_9092_9095,1
909_910,1977,1977,1,1595.89478,0,1,wean,1,mm,mm,uv,1065_1066.1976,1977_909_910,1
911_912a,1977,1977,0,1474.647548,0,1,wean,1,mm,mm,uv,1065_1066.1976,1977_911_912a,0
913_914,1977,1977,1,2168.810795,0,1,no_wean,1,mm,mm,uv,110_114.1976,1977_913_914,1
915_916,1977,1977,1,1670.683042,0,1,no_wean,1,mm,mm,uv,110_114.1976,1977_915_916,1
918_919,1977,1977,0,1726.974455,0,1,wean,1,mm,mm,uv,1065_1066.1976,1977_918_919,0
9190_9191,2022,2022,1,2476.158981,1,0,no_wean,1,gothictown,gothictown,dv,NA,2022_9190_9191,1
9198_9869,2022,2022,1,NA,1,1,no_wean,1,picnic,picnic,uv,8918_8385.2021,2022_9198_9869,1
920_921,1977,1977,0,1412.463253,0,0,no_wean,1,picnic,picnic,uv,NA,1977_920_921,0
920_922,1990,1990,1,1618.446507,0,1,no_wean,1,picnic,picnic,uv,326_350.1989,1990_920_922,1
921_923,1990,1990,1,870.0727249,0,0,no_wean,1,mm,mm,uv,NA,1990_921_923,1
925_901,1969,1969,0,548.5614561,0,1,no_wean,1,picnic,picnic,uv,643_639.1968,1969_925_901,0
926_928,1990,1990,0,1383.403926,0,1,no_wean,1,picnic,picnic,uv,326_350.1989,1990_926_928,0
92_200,1994,1994,0,1729.045668,0,1,no_wean,1,river,river,dv,818_819b.1993,1994_92_200,0
930_936,1990,1990,1,946.5520713,0,0,no_wean,1,picnic,picnic,uv,NA,1990_930_936,1
931_932,1990,1990,0,883.1014071,0,0,no_wean,1,picnic,picnic,uv,NA,1990_931_932,0
932_933,1977,1977,1,1562.10509,0,1,no_wean,1,river,river,dv,857_858.1976,1977_932_933,1
933_934,1990,1990,1,1444.514042,0,0,no_wean,1,picnic,picnic,uv,NA,1990_933_934,1
934_935,1977,1977,1,1587.472997,0,1,no_wean,1,river,river,dv,857_858.1976,1977_934_935,1
938_931,1970,1970,0,1352.221459,0,0,no_wean,1,gothictown,gothictown,dv,NA,1970_938_931,0
938_943,1990,1990,1,1208.229787,0,0,no_wean,1,picnic,picnic,uv,NA,1990_938_943,1
93_94,1973,1973,0,869.3153511,0,0,no_wean,1,picnic,picnic,uv,834_850.1972,1973_93_94,0
94_95,1963,1963,0,NA,0,1,no_wean,1,picnic,picnic,uv,68_69.1962,1963_94_95,0
954_958,1990,1990,0,NA,0,0,no_wean,1,picnic,picnic,uv,NA,1990_954_958,0
956_957,1990,1990,1,1152.292528,0,0,no_wean,1,picnic,picnic,uv,NA,1990_956_957,1
957_958,1977,1977,1,1644.500746,0,1,wean,1,mm,mm,uv,1065_1066.1976,1977_957_958,1
958_957,1984,1984,0,1158.677329,0,1,wean,1,river,river,dv,915_919.1983,1984_958_957,0
959_963,1984,1984,0,1282.518956,0,1,wean,1,river,river,dv,915_919.1983,1984_959_963,0
960_961a,1984,1984,0,1273.951913,0,1,wean,1,river,river,dv,915_919.1983,1984_960_961a,0
9617_9819,2022,2022,0,1337.681006,1,1,no_wean,1,picnic,picnic,uv,8246_8319.2021,2022_9617_9819,0
961_962a,1969,1969,0,1444.333916,0,0,no_wean,1,river,river,dv,NA,1969_961_962a,0
9627_9643,2022,2022,0,1166.503179,1,1,no_wean,1,picnic,picnic,uv,8246_8319.2021,2022_9627_9643,0
9628_9608,2022,2022,0,1400.854805,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2021,2022_9628_9608,0
9640_9619,2022,2022,0,994.8967301,0,0,no_wean,1,picnic,picnic,uv,NA,2022_9640_9619,0
9641_9106,2022,2022,1,NA,1,1,no_wean,1,picnic,picnic,uv,8246_8319.2021,2022_9641_9106,1
964_965a,1977,1977,1,2287.42491,0,1,no_wean,1,mm,mm,uv,110_114.1976,1977_964_965a,1
964_965b,1984,1984,1,797.8457613,0,1,wean,1,mm,mm,uv,911_912a.1983,1984_964_965b,1
966_3,1990,1990,1,1086.288282,0,0,no_wean,1,picnic,picnic,uv,NA,1990_966_3,1
966_967,1984,1984,0,747.6423832,0,1,wean,1,mm,mm,uv,911_912a.1983,1984_966_967,0
9705_9701,2022,2022,0,2182.525774,1,0,no_wean,1,gothictown,gothictown,dv,NA,2022_9705_9701,0
9718_8623,2022,2022,0,996.0408654,1,1,no_wean,1,picnic,picnic,uv,8918_8385.2021,2022_9718_8623,0
971_972,1977,1977,1,1882.539789,0,1,no_wean,1,mm,mm,uv,110_114.1976,1977_971_972,1
973_975,1970,1970,1,1534.440498,0,0,no_wean,1,river,river,dv,NA,1970_973_975,1
9747_8635,2022,2022,0,1395.494301,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2021,2022_9747_8635,0
975_988,1977,1977,0,1639.624577,0,0,no_wean,1,picnic,picnic,uv,NA,1977_975_988,0
976_1109,1971,1971,0,947.8251098,0,1,no_wean,1,picnic,picnic,uv,683_700.1970,1971_976_1109,0
977_978,1977,1977,1,1411.176239,0,0,no_wean,1,picnic,picnic,uv,NA,1977_977_978,1
978_979,1970,1970,1,1338.461524,0,0,no_wean,1,bench,bench,dv,NA,1970_978_979,1
97_98,1963,1963,3,NA,0,1,no_wean,1,boulder,picnic,uv,68_69.1962,1963_97_98,1
9815_9821,2022,2022,1,NA,1,1,no_wean,1,picnic,picnic,uv,8246_8319.2021,2022_9815_9821,1
9829_9831,2022,2022,1,973.9041532,1,1,no_wean,1,picnic,picnic,uv,8918_8385.2021,2022_9829_9831,1
9837_9834,2022,2022,0,1345.773417,1,0,no_wean,1,picnic,picnic,uv,NA,2022_9837_9834,0
983_989,1990,1990,1,2187.31841,0,0,no_wean,1,gothictown,gothictown,dv,998_996.1989,1990_983_989,1
9868_9862,2022,2022,1,2013.192459,1,1,no_wean,1,mm,mm,uv,8476_8478.2021,2022_9868_9862,1
986_988,1990,1990,0,1939.214187,0,0,no_wean,1,gothictown,gothictown,dv,998_996.1989,1990_986_988,0
9873_8912,2022,2022,1,NA,0,0,no_wean,1,horsemound,horsemound,dv,8514_6207.2021,2022_9873_8912,1
9896_9897,2022,2022,1,1227.312126,1,1,no_wean,1,picnic,picnic,uv,8918_8385.2021,2022_9896_9897,1
9899_9900,2022,2022,1,1241.908534,1,1,no_wean,1,picnic,picnic,uv,6127_7339.2021,2022_9899_9900,1
989_990,1977,1977,0,1517.212853,0,1,wean,1,picnic,picnic,uv,1082_1083.1976,1977_989_990,0
98_99b,1998,1998,0,1196.137634,0,1,no_wean,1,mm,mm,uv,2019_2020.1997,1998_98_99b,0
993_995,1990,1990,0,1494.96192,0,0,no_wean,1,gothictown,gothictown,dv,998_996.1989,1990_993_995,0
check02_,2003,2003,0,1050.66208,1,1,no_wean,1,picnic,picnic,uv,2732_2709.2002,2003_check02_,0
